Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
CALL0041935,Joe,2022-08-25,20:14:10,Contract related,Y,Y,42,0:05:37,5
CALL0041936,Joe,2022-08-25,18:13:50,Streaming,Y,Y,46,0:03:54,3
CALL0041937,Martha,2022-08-25,14:52:03,Contract related,Y,Y,48,0:09:25,5
CALL0041938,Stewart,2022-08-25,08:04:44,Streaming,Y,Y,84,0:03:09,3
CALL0041939,Dan,2022-08-25,18:49:54,Contract related,Y,Y,68,0:05:08,5
CALL0041940,Diane,2022-08-25,09:44:02,Admin Support,Y,Y,107,0:01:47,5
CALL0041941,Becky,2022-08-25,08:43:41,Contract related,Y,Y,122,0:08:17,5
CALL0041942,Greg,2022-08-25,19:57:57,Streaming,Y,Y,62,0:07:25,5
CALL0041943,Martha,2022-08-25,11:35:58,Admin Support,N,N,109,0:00:09,1
CALL0041944,Martha,2022-08-25,08:47:14,Technical Support,Y,Y,87,0:02:56,4
CALL0041945,Greg,2022-08-25,14:13:38,Streaming,Y,N,50,0:06:47,3
CALL0041946,Greg,2022-08-25,10:13:16,Contract related,Y,Y,25,0:03:07,3
CALL0041947,Martha,2022-08-25,11:01:10,Technical Support,N,N,141,0:00:11,1
CALL0041948,Joe,2022-08-25,08:44:24,Technical Support,Y,Y,33,0:09:35,5
CALL0041949,Stewart,2022-08-25,17:23:25,Admin Support,Y,Y,74,0:02:33,3
CALL0041950,Martha,2022-08-25,20:31:49,Admin Support,N,N,100,0:00:10,1
CALL0041951,Martha,2022-08-25,15:14:28,Payment related,Y,Y,83,0:06:42,5
CALL0041952,Becky,2022-08-25,17:52:24,Streaming,N,N,145,0:00:23,2
CALL0041953,Diane,2022-08-25,12:27:25,Payment related,N,N,144,0:00:45,2
CALL0041954,Stewart,2022-08-25,17:35:02,Streaming,Y,Y,81,0:01:25,4
CALL0041955,Stewart,2022-08-25,12:07:23,Admin Support,N,N,124,0:00:25,1
CALL0041956,Becky,2022-08-25,11:04:57,Technical Support,Y,N,114,0:01:26,2
CALL0041957,Martha,2022-08-25,11:12:24,Admin Support,Y,Y,38,0:05:31,3
CALL0041958,Diane,2022-08-25,20:48:17,Admin Support,Y,Y,59,0:09:13,5
CALL0041959,Martha,2022-08-25,12:43:37,Contract related,Y,Y,61,0:05:17,4
CALL0041960,Dan,2022-08-25,15:20:07,Technical Support,Y,N,94,0:04:31,5
CALL0041961,Diane,2022-08-25,20:22:50,Streaming,N,N,135,0:00:27,1
CALL0041962,Diane,2022-08-25,16:22:23,Admin Support,Y,Y,62,0:05:06,4
CALL0041963,Diane,2022-08-25,09:53:20,Contract related,N,N,115,0:00:11,2
CALL0041964,Becky,2022-08-25,15:03:22,Admin Support,Y,Y,49,0:09:16,4
CALL0041965,Stewart,2022-08-25,14:53:20,Payment related,Y,N,12,0:01:41,2
CALL0041966,Greg,2022-08-25,11:04:00,Streaming,N,N,120,0:00:19,2
CALL0041967,Stewart,2022-08-25,12:23:06,Payment related,Y,Y,91,0:04:02,3
CALL0041968,Martha,2022-08-25,10:13:14,Admin Support,Y,Y,46,0:02:41,3
CALL0041969,Dan,2022-08-25,11:00:31,Technical Support,Y,Y,88,0:08:32,4
CALL0041970,Stewart,2022-08-25,10:50:12,Streaming,Y,N,47,0:07:15,4
CALL0041971,Martha,2022-08-25,16:45:24,Streaming,Y,Y,84,0:09:15,4
CALL0041972,Becky,2022-08-25,20:58:46,Streaming,Y,Y,81,0:06:25,4
CALL0041973,Dan,2022-08-25,10:26:35,Technical Support,Y,Y,81,0:02:50,4
CALL0041974,Dan,2022-08-25,10:56:26,Technical Support,Y,Y,55,0:06:21,4
CALL0041975,Stewart,2022-08-25,17:52:30,Streaming,Y,N,5,0:05:31,4
CALL0041976,Joe,2022-08-25,12:22:32,Streaming,Y,Y,24,0:07:37,3
CALL0041977,Joe,2022-08-25,09:24:01,Technical Support,Y,Y,88,0:05:08,3
CALL0041978,Dan,2022-08-25,20:40:32,Technical Support,Y,N,72,0:06:51,5
CALL0041979,Dan,2022-08-25,12:14:52,Technical Support,Y,Y,29,0:04:26,4
CALL0041980,Joe,2022-08-25,18:47:46,Contract related,Y,Y,38,0:03:15,4
CALL0041981,Dan,2022-08-25,12:34:18,Admin Support,N,N,117,0:00:18,1
CALL0041982,Greg,2022-08-25,16:49:10,Payment related,Y,Y,71,0:01:58,5
CALL0041983,Greg,2022-08-25,11:13:03,Admin Support,Y,Y,109,0:08:37,4
CALL0041984,Greg,2022-08-25,16:51:26,Contract related,Y,N,55,0:09:07,4
CALL0041985,Jim,2022-08-25,18:45:08,Streaming,Y,Y,100,0:07:13,2
CALL0041986,Greg,2022-08-25,08:37:24,Payment related,Y,Y,77,0:05:49,5
CALL0041987,Becky,2022-08-25,17:05:33,Technical Support,Y,Y,113,0:03:55,4
CALL0041988,Greg,2022-08-25,20:52:40,Admin Support,Y,Y,100,0:08:27,5
CALL0041989,Martha,2022-08-25,08:32:12,Payment related,N,N,144,0:00:40,1
CALL0041990,Jim,2022-08-25,12:14:06,Streaming,Y,Y,55,0:05:24,1
CALL0041991,Dan,2022-08-25,08:20:42,Admin Support,Y,Y,75,0:05:23,4
CALL0041992,Becky,2022-08-25,11:23:54,Technical Support,Y,Y,35,0:06:26,1
CALL0041993,Stewart,2022-08-25,16:15:17,Technical Support,Y,Y,74,0:01:05,5
CALL0041994,Greg,2022-08-25,12:11:21,Payment related,Y,Y,86,0:03:47,4
CALL0041995,Martha,2022-08-25,08:53:58,Payment related,Y,N,54,0:04:39,3
CALL0041996,Greg,2022-08-25,12:31:00,Admin Support,Y,N,95,0:09:37,4
CALL0041997,Martha,2022-08-25,19:02:09,Admin Support,Y,Y,20,0:07:25,5
CALL0041998,Becky,2022-08-25,17:06:52,Streaming,Y,Y,48,0:08:25,5
CALL0041999,Becky,2022-08-25,11:38:14,Admin Support,N,N,78,0:00:28,2
CALL0042000,Becky,2022-08-25,20:13:49,Admin Support,N,N,115,0:00:30,2
CALL0042001,Martha,2022-08-25,20:19:33,Streaming,Y,N,19,0:04:17,4
CALL0042002,Greg,2022-08-25,18:01:48,Technical Support,Y,Y,37,0:06:09,1
CALL0042003,Greg,2022-08-25,19:51:33,Contract related,Y,Y,54,0:07:31,3
CALL0042004,Jim,2022-08-25,15:44:58,Payment related,Y,Y,75,0:04:55,5
CALL0042005,Stewart,2022-08-25,11:20:45,Technical Support,Y,Y,86,0:02:03,4
CALL0042006,Greg,2022-08-25,15:55:20,Contract related,Y,Y,96,0:02:19,5
CALL0042007,Martha,2022-08-25,11:07:47,Payment related,Y,Y,111,0:04:57,3
CALL0042008,Martha,2022-08-25,20:06:39,Contract related,Y,Y,85,0:05:42,2
CALL0042009,Martha,2022-08-25,13:40:50,Admin Support,Y,Y,42,0:07:22,4
CALL0042010,Dan,2022-08-25,08:34:05,Payment related,Y,Y,61,0:05:06,4
CALL0042011,Dan,2022-08-25,18:46:05,Streaming,Y,Y,85,0:07:12,4
CALL0042012,Stewart,2022-08-25,17:18:40,Payment related,Y,Y,50,0:01:27,4
CALL0042013,Jim,2022-08-25,17:37:27,Streaming,Y,Y,77,0:02:41,4
CALL0042014,Diane,2022-08-25,13:15:37,Streaming,Y,N,83,0:08:19,2
CALL0042015,Greg,2022-08-25,09:08:47,Technical Support,Y,N,42,0:05:43,5
CALL0042016,Dan,2022-08-25,15:02:21,Streaming,Y,Y,74,0:09:11,4
CALL0042017,Greg,2022-08-25,11:19:11,Technical Support,Y,Y,70,0:04:53,4
CALL0042018,Diane,2022-08-25,14:46:35,Payment related,Y,Y,83,0:03:52,3
CALL0042019,Martha,2022-08-25,08:16:11,Technical Support,Y,Y,54,0:08:19,4
CALL0042020,Joe,2022-08-25,17:37:08,Streaming,Y,Y,27,0:01:27,4
CALL0042021,Diane,2022-08-25,11:25:06,Technical Support,Y,Y,67,0:08:26,4
CALL0042022,Greg,2022-08-25,12:36:07,Payment related,Y,Y,94,0:03:43,5
CALL0042023,Becky,2022-08-25,09:04:41,Admin Support,Y,Y,49,0:06:14,4
CALL0042024,Stewart,2022-08-25,08:58:11,Contract related,Y,N,21,0:05:02,4
CALL0042025,Dan,2022-08-25,10:30:31,Streaming,Y,Y,123,0:06:50,4
CALL0042026,Diane,2022-08-25,12:02:58,Payment related,Y,Y,55,0:06:14,4
CALL0042027,Dan,2022-08-25,13:01:27,Admin Support,N,N,107,0:00:41,2
CALL0042028,Greg,2022-08-26,11:37:13,Contract related,Y,N,54,0:01:30,4
CALL0042029,Stewart,2022-08-26,13:27:11,Technical Support,Y,Y,31,0:07:26,5
CALL0042030,Joe,2022-08-26,15:11:14,Streaming,Y,N,81,0:06:20,5
CALL0042031,Martha,2022-08-26,09:17:30,Admin Support,Y,Y,101,0:06:10,4
CALL0042032,Becky,2022-08-26,14:30:03,Contract related,Y,Y,17,0:08:17,3
CALL0042033,Greg,2022-08-26,14:39:42,Technical Support,Y,Y,19,0:07:03,2
CALL0042034,Joe,2022-08-26,17:46:51,Streaming,Y,Y,71,0:04:32,3
CALL0042035,Greg,2022-08-26,16:55:31,Streaming,Y,Y,80,0:09:00,5
CALL0042036,Becky,2022-08-26,14:48:37,Admin Support,N,N,61,0:00:23,3
CALL0042037,Martha,2022-08-26,08:06:54,Contract related,Y,Y,42,0:06:57,4
CALL0042038,Jim,2022-08-26,08:38:14,Payment related,Y,Y,115,0:01:42,5
CALL0042039,Joe,2022-08-26,09:18:34,Admin Support,Y,Y,76,0:07:26,3
CALL0042040,Martha,2022-08-26,12:55:25,Streaming,Y,Y,41,0:09:06,3
CALL0042041,Martha,2022-08-26,14:20:32,Technical Support,Y,Y,73,0:08:55,3
CALL0042042,Stewart,2022-08-26,15:27:04,Contract related,Y,Y,78,0:06:32,5
CALL0042043,Martha,2022-08-26,11:12:26,Streaming,Y,Y,35,0:08:35,2
CALL0042044,Joe,2022-08-26,18:02:40,Admin Support,Y,Y,49,0:02:26,4
CALL0042045,Stewart,2022-08-26,11:17:25,Streaming,Y,Y,101,0:06:46,4
CALL0042046,Stewart,2022-08-26,16:12:06,Streaming,N,N,149,0:00:34,1
CALL0042047,Martha,2022-08-26,15:17:25,Technical Support,Y,Y,37,0:09:05,4
CALL0042048,Dan,2022-08-26,17:51:00,Payment related,Y,Y,43,0:09:06,3
CALL0042049,Diane,2022-08-26,17:33:59,Technical Support,Y,Y,44,0:01:29,4
CALL0042050,Greg,2022-08-26,15:09:31,Payment related,N,N,57,0:00:40,2
CALL0042051,Becky,2022-08-26,11:09:56,Technical Support,Y,Y,60,0:03:32,4
CALL0042052,Martha,2022-08-26,16:29:12,Contract related,Y,Y,22,0:07:57,3
CALL0042053,Martha,2022-08-26,18:14:54,Streaming,Y,Y,82,0:08:24,4
CALL0042054,Stewart,2022-08-26,09:43:33,Payment related,Y,Y,42,0:05:51,4
CALL0042055,Martha,2022-08-26,17:19:42,Payment related,Y,Y,93,0:08:07,5
CALL0042056,Becky,2022-08-26,14:36:24,Streaming,Y,Y,105,0:02:11,4
CALL0042057,Dan,2022-08-26,15:39:01,Contract related,Y,Y,60,0:04:08,3
CALL0042058,Becky,2022-08-26,12:53:53,Streaming,Y,Y,69,0:02:57,5
CALL0042059,Dan,2022-08-26,14:11:42,Contract related,Y,Y,116,0:09:41,3
CALL0042060,Martha,2022-08-26,12:41:29,Streaming,Y,Y,51,0:05:00,4
CALL0042061,Stewart,2022-08-26,14:47:34,Admin Support,Y,Y,29,0:02:16,1
CALL0042062,Greg,2022-08-26,08:03:19,Streaming,Y,Y,110,0:07:31,2
CALL0042063,Joe,2022-08-26,09:59:35,Payment related,Y,Y,44,0:01:56,5
CALL0042064,Greg,2022-08-26,18:52:53,Streaming,Y,Y,43,0:04:56,5
CALL0042065,Diane,2022-08-26,15:57:38,Technical Support,Y,Y,64,0:08:45,2
CALL0042066,Joe,2022-08-26,13:06:10,Admin Support,Y,Y,86,0:01:00,2
CALL0042067,Dan,2022-08-26,18:57:29,Admin Support,Y,Y,95,0:03:49,2
CALL0042068,Stewart,2022-08-26,20:44:09,Admin Support,Y,Y,55,0:03:11,3
CALL0042069,Greg,2022-08-26,08:48:17,Admin Support,Y,Y,34,0:05:05,5
CALL0042070,Greg,2022-08-26,18:04:20,Admin Support,Y,Y,104,0:04:53,3
CALL0042071,Diane,2022-08-26,14:22:39,Contract related,Y,Y,79,0:02:44,5
CALL0042072,Dan,2022-08-26,20:07:35,Contract related,Y,N,69,0:04:28,4
CALL0042073,Greg,2022-08-26,08:15:33,Contract related,Y,Y,112,0:08:38,5
CALL0042074,Dan,2022-08-26,11:32:10,Streaming,Y,Y,65,0:06:12,3
CALL0042075,Jim,2022-08-26,09:26:04,Admin Support,Y,N,85,0:01:24,2
CALL0042076,Stewart,2022-08-26,13:38:58,Streaming,Y,N,38,0:05:15,3
CALL0042077,Diane,2022-08-26,17:33:37,Payment related,Y,Y,57,0:04:47,4
CALL0042078,Becky,2022-08-26,15:43:10,Payment related,Y,Y,71,0:09:41,3
CALL0042079,Stewart,2022-08-26,11:15:16,Technical Support,Y,Y,74,0:01:16,3
CALL0042080,Diane,2022-08-26,08:11:31,Payment related,Y,Y,24,0:07:06,3
CALL0042081,Becky,2022-08-26,15:41:28,Technical Support,Y,Y,35,0:02:26,4
CALL0042082,Martha,2022-08-26,17:40:29,Admin Support,Y,Y,52,0:03:05,2
CALL0042083,Jim,2022-08-26,15:46:28,Payment related,Y,Y,44,0:09:09,5
CALL0042084,Diane,2022-08-26,18:36:47,Contract related,N,N,133,0:00:15,3
CALL0042085,Jim,2022-08-26,19:15:08,Streaming,Y,Y,79,0:03:00,4
CALL0042086,Diane,2022-08-26,16:35:10,Technical Support,N,N,64,0:00:38,1
CALL0042087,Stewart,2022-08-26,16:37:03,Technical Support,Y,Y,69,0:03:04,4
CALL0042088,Diane,2022-08-26,08:00:31,Streaming,Y,Y,78,0:04:29,4
CALL0042089,Stewart,2022-08-26,16:01:09,Payment related,Y,Y,104,0:04:05,4
CALL0042090,Jim,2022-08-26,19:45:41,Admin Support,Y,Y,98,0:02:29,2
CALL0042091,Jim,2022-08-26,18:04:24,Streaming,Y,N,94,0:09:54,5
CALL0042092,Jim,2022-08-26,11:55:02,Contract related,N,N,66,0:00:09,1
CALL0042093,Martha,2022-08-26,20:55:48,Technical Support,Y,Y,38,0:03:47,2
CALL0042094,Jim,2022-08-26,16:35:19,Payment related,Y,Y,42,0:09:56,4
CALL0042095,Dan,2022-08-26,16:16:29,Streaming,Y,N,64,0:07:44,5
CALL0042096,Dan,2022-08-26,08:22:28,Streaming,Y,Y,78,0:01:12,4
CALL0042097,Dan,2022-08-26,15:50:18,Contract related,Y,Y,42,0:06:24,4
CALL0042098,Stewart,2022-08-26,19:47:55,Admin Support,Y,Y,78,0:05:14,2
CALL0042099,Becky,2022-08-26,10:24:04,Admin Support,Y,Y,83,0:01:43,3
CALL0042100,Greg,2022-08-26,12:43:14,Admin Support,Y,Y,107,0:03:16,3
CALL0042101,Martha,2022-08-26,19:02:47,Contract related,Y,Y,64,0:01:13,4
CALL0042102,Stewart,2022-08-26,08:08:40,Contract related,Y,Y,67,0:09:55,4
CALL0042103,Stewart,2022-08-26,14:55:57,Streaming,Y,Y,64,0:08:19,3
CALL0042104,Diane,2022-08-26,18:13:46,Payment related,Y,Y,35,0:08:54,3
CALL0042105,Joe,2022-08-26,11:42:37,Payment related,Y,Y,63,0:01:50,2
CALL0042106,Becky,2022-08-26,09:28:26,Admin Support,Y,Y,75,0:01:16,4
CALL0042107,Joe,2022-08-26,14:26:12,Admin Support,Y,Y,87,0:07:17,4
CALL0042108,Jim,2022-08-26,17:52:41,Payment related,Y,Y,43,0:07:14,4
CALL0042109,Greg,2022-08-26,14:13:30,Streaming,Y,Y,73,0:01:12,5
CALL0042110,Jim,2022-08-26,11:39:28,Contract related,Y,Y,76,0:01:34,4
CALL0042111,Martha,2022-08-26,16:09:48,Streaming,N,N,196,0:00:19,3
CALL0042112,Dan,2022-08-26,09:08:46,Admin Support,Y,Y,96,0:03:02,4
CALL0042113,Diane,2022-08-26,10:55:22,Technical Support,Y,Y,74,0:01:41,5
CALL0042114,Greg,2022-08-26,18:29:10,Contract related,N,N,143,0:00:13,2
CALL0042115,Greg,2022-08-26,19:28:02,Streaming,Y,Y,70,0:02:08,3
CALL0042116,Becky,2022-08-26,19:43:02,Technical Support,Y,Y,136,0:05:33,1
CALL0042117,Becky,2022-08-26,11:19:09,Streaming,Y,Y,82,0:01:24,3
CALL0042118,Dan,2022-08-26,14:57:12,Admin Support,Y,Y,69,0:05:00,4
CALL0042119,Greg,2022-08-26,15:07:56,Payment related,Y,Y,54,0:04:24,3
CALL0042120,Becky,2022-08-26,20:22:13,Technical Support,Y,Y,78,0:01:05,5
CALL0042121,Greg,2022-08-26,18:26:27,Streaming,Y,Y,131,0:01:38,5
CALL0042122,Dan,2022-08-26,18:52:24,Technical Support,Y,Y,82,0:06:20,4
CALL0042123,Diane,2022-08-26,17:34:16,Contract related,Y,Y,80,0:04:43,5
CALL0042124,Martha,2022-08-26,18:08:04,Payment related,Y,N,82,0:07:24,5
CALL0042125,Stewart,2022-08-26,08:49:44,Contract related,Y,N,95,0:05:33,4
CALL0042126,Stewart,2022-08-26,16:50:19,Streaming,Y,Y,74,0:01:54,5
CALL0042127,Jim,2022-08-26,18:25:23,Streaming,Y,N,13,0:08:00,5
CALL0042128,Stewart,2022-08-26,11:08:16,Streaming,Y,Y,48,0:05:52,5
CALL0042129,Stewart,2022-08-26,08:37:21,Payment related,Y,Y,85,0:01:38,3
CALL0042130,Diane,2022-08-26,18:28:09,Technical Support,Y,Y,51,0:02:21,2
CALL0042131,Becky,2022-08-26,12:57:57,Payment related,Y,Y,43,0:05:36,4
CALL0042132,Stewart,2022-08-26,10:34:53,Contract related,Y,Y,10,0:03:14,4
CALL0042133,Becky,2022-08-26,14:03:32,Technical Support,Y,Y,54,0:04:49,4
CALL0042134,Dan,2022-08-26,17:36:52,Contract related,Y,Y,98,0:05:20,5
CALL0042135,Dan,2022-08-26,11:14:59,Payment related,Y,Y,53,0:05:30,3
CALL0042136,Stewart,2022-08-26,09:50:52,Payment related,Y,Y,83,0:05:21,4
CALL0042137,Becky,2022-08-26,19:30:25,Payment related,N,N,146,0:00:13,1
CALL0042138,Greg,2022-08-26,17:36:10,Technical Support,Y,Y,16,0:02:02,5
CALL0042139,Martha,2022-08-26,12:48:27,Payment related,Y,Y,34,0:07:52,3
CALL0042140,Becky,2022-08-26,16:48:14,Payment related,Y,Y,75,0:03:40,3
CALL0042141,Dan,2022-08-26,14:39:08,Admin Support,Y,Y,50,0:09:17,4
CALL0042142,Becky,2022-08-26,13:57:06,Streaming,Y,Y,60,0:04:45,4
CALL0042143,Dan,2022-08-26,13:49:13,Contract related,Y,Y,70,0:01:45,5
CALL0042144,Stewart,2022-08-26,12:28:13,Admin Support,Y,Y,46,0:06:14,4
CALL0042145,Dan,2022-08-26,17:39:35,Streaming,N,N,176,0:00:38,1
CALL0042146,Diane,2022-08-26,14:14:57,Payment related,Y,Y,60,0:09:56,3
CALL0042147,Diane,2022-08-26,08:56:00,Streaming,Y,Y,41,0:04:21,4
CALL0042148,Joe,2022-08-26,16:34:03,Admin Support,Y,Y,54,0:09:22,4
CALL0042149,Martha,2022-08-26,09:58:11,Admin Support,Y,Y,70,0:09:14,3
CALL0042150,Becky,2022-08-26,14:01:47,Streaming,Y,N,20,0:07:46,3
CALL0042151,Martha,2022-08-26,19:15:03,Admin Support,Y,Y,47,0:08:10,5
CALL0042152,Becky,2022-08-26,16:42:28,Technical Support,Y,Y,54,0:07:19,5
CALL0042153,Diane,2022-08-26,14:48:12,Technical Support,Y,Y,47,0:04:35,3
CALL0042154,Martha,2022-08-26,18:01:33,Payment related,Y,Y,74,0:06:22,5
CALL0042155,Martha,2022-08-26,09:52:51,Admin Support,Y,Y,77,0:04:20,5
CALL0042156,Diane,2022-08-26,12:35:37,Admin Support,Y,Y,37,0:05:07,4
CALL0042157,Greg,2022-08-26,19:42:52,Streaming,Y,Y,95,0:02:59,3
CALL0042158,Stewart,2022-08-26,08:15:22,Admin Support,Y,Y,22,0:01:00,3
CALL0042159,Greg,2022-08-26,08:32:57,Technical Support,Y,Y,35,0:04:57,5
CALL0042160,Joe,2022-08-26,17:18:05,Streaming,Y,Y,43,0:08:03,3
CALL0042161,Jim,2022-08-26,17:57:33,Contract related,Y,Y,93,0:04:44,5
CALL0042162,Joe,2022-08-26,13:11:18,Admin Support,Y,Y,45,0:09:47,5
CALL0042163,Becky,2022-08-26,09:48:12,Contract related,Y,Y,89,0:09:09,3
CALL0042164,Dan,2022-08-26,08:03:29,Admin Support,Y,N,48,0:03:22,5
CALL0042165,Stewart,2022-08-26,16:37:28,Technical Support,Y,Y,102,0:04:09,1
CALL0042166,Diane,2022-08-26,19:44:54,Technical Support,Y,Y,92,0:05:47,2
CALL0042167,Becky,2022-08-26,11:04:47,Payment related,Y,Y,55,0:09:09,3
CALL0042168,Becky,2022-08-26,13:04:45,Contract related,Y,Y,54,0:06:05,2
CALL0042169,Jim,2022-08-26,16:44:49,Contract related,Y,Y,81,0:09:37,4
CALL0042170,Stewart,2022-08-26,16:30:47,Payment related,Y,Y,50,0:06:37,4
CALL0042171,Greg,2022-08-26,16:11:48,Contract related,Y,Y,94,0:08:31,5
CALL0042172,Jim,2022-08-26,10:05:28,Streaming,Y,N,98,0:09:08,5
CALL0042173,Diane,2022-08-26,15:56:38,Streaming,Y,Y,74,0:08:54,5
CALL0042174,Martha,2022-08-26,15:13:14,Contract related,Y,Y,53,0:06:18,3
CALL0042175,Stewart,2022-08-26,10:35:02,Admin Support,N,N,138,0:00:33,1
CALL0042176,Jim,2022-08-26,08:28:06,Technical Support,Y,Y,72,0:07:14,5
CALL0042177,Martha,2022-08-26,17:18:07,Technical Support,Y,Y,60,0:08:26,5
CALL0042178,Becky,2022-08-26,18:11:15,Admin Support,Y,Y,36,0:04:01,4
CALL0042179,Greg,2022-08-26,16:53:16,Contract related,Y,Y,60,0:01:03,5
CALL0042180,Stewart,2022-08-26,13:29:45,Streaming,Y,Y,61,0:05:26,4
CALL0042181,Jim,2022-08-26,11:50:40,Technical Support,Y,Y,66,0:09:17,2
CALL0042182,Greg,2022-08-26,17:11:45,Streaming,Y,Y,72,0:03:28,4
CALL0042183,Becky,2022-08-26,17:22:17,Admin Support,N,N,56,0:00:35,2
CALL0042184,Joe,2022-08-26,08:13:50,Payment related,Y,Y,59,0:02:39,4
CALL0042185,Becky,2022-08-26,13:21:56,Payment related,N,N,98,0:00:15,1
CALL0042186,Jim,2022-08-26,11:27:53,Payment related,Y,Y,29,0:06:28,4
CALL0042187,Jim,2022-08-26,09:59:07,Payment related,Y,Y,91,0:08:08,4
CALL0042188,Greg,2022-08-26,15:15:32,Contract related,Y,Y,79,0:09:37,3
CALL0042189,Stewart,2022-08-26,20:59:27,Payment related,Y,N,43,0:06:07,3
CALL0042190,Jim,2022-08-26,20:42:05,Payment related,Y,N,40,0:06:31,2
CALL0042191,Stewart,2022-08-26,14:43:12,Payment related,N,N,37,0:00:42,1
CALL0042192,Stewart,2022-08-26,17:09:45,Streaming,Y,Y,55,0:03:57,4
CALL0042193,Joe,2022-08-26,18:42:27,Streaming,Y,Y,30,0:02:50,2
CALL0042194,Diane,2022-08-26,09:09:37,Admin Support,Y,Y,108,0:03:35,5
CALL0042195,Jim,2022-08-26,12:00:37,Payment related,Y,Y,64,0:07:29,4
CALL0042196,Diane,2022-08-26,14:34:50,Contract related,Y,Y,50,0:09:16,5
CALL0042197,Jim,2022-08-26,19:48:03,Payment related,N,N,96,0:00:10,2
CALL0042198,Jim,2022-08-26,17:09:54,Technical Support,Y,Y,51,0:03:52,4
CALL0042199,Martha,2022-08-26,08:31:40,Admin Support,Y,Y,88,0:07:47,2
CALL0042200,Becky,2022-08-26,09:21:37,Admin Support,Y,N,45,0:02:32,3
CALL0042201,Martha,2022-08-26,10:01:54,Admin Support,Y,Y,42,0:03:17,4
CALL0042202,Dan,2022-08-26,10:27:45,Technical Support,Y,Y,51,0:04:28,5
CALL0042203,Becky,2022-08-26,14:26:10,Admin Support,Y,Y,56,0:09:11,4
CALL0042204,Jim,2022-08-26,20:50:10,Streaming,Y,Y,61,0:08:45,3
CALL0042205,Jim,2022-08-26,11:49:42,Streaming,Y,Y,105,0:05:51,1
CALL0042206,Joe,2022-08-26,08:14:49,Contract related,Y,Y,58,0:09:04,5
CALL0042207,Diane,2022-08-26,11:43:15,Contract related,Y,Y,75,0:09:05,4
CALL0042208,Diane,2022-08-26,11:30:07,Admin Support,Y,Y,74,0:08:17,4
CALL0042209,Martha,2022-08-26,13:35:22,Technical Support,N,N,107,0:00:25,1
CALL0042210,Joe,2022-08-26,15:26:45,Contract related,Y,N,60,0:09:15,2
CALL0042211,Joe,2022-08-26,09:10:20,Streaming,Y,Y,84,0:03:26,4
CALL0042212,Stewart,2022-08-26,15:48:57,Admin Support,Y,Y,62,0:07:32,4
CALL0042213,Dan,2022-08-26,12:13:33,Contract related,Y,N,96,0:04:59,5
CALL0042214,Diane,2022-08-26,19:36:08,Admin Support,Y,Y,74,0:06:45,4
CALL0042215,Diane,2022-08-26,16:11:22,Technical Support,Y,Y,77,0:08:13,4
CALL0042216,Dan,2022-08-26,16:13:03,Technical Support,Y,Y,66,0:06:46,2
CALL0042217,Diane,2022-08-26,13:39:02,Admin Support,Y,Y,77,0:05:05,4
CALL0042218,Joe,2022-08-26,16:48:25,Contract related,Y,Y,60,0:06:10,4
CALL0042219,Greg,2022-08-26,16:26:25,Contract related,Y,Y,102,0:05:06,4
CALL0042220,Martha,2022-08-26,11:48:21,Contract related,Y,N,111,0:06:01,3
CALL0042221,Stewart,2022-08-26,17:44:50,Payment related,Y,Y,38,0:03:30,4
CALL0042222,Becky,2022-08-26,10:03:34,Admin Support,N,N,106,0:00:31,1
CALL0042223,Joe,2022-08-26,20:24:00,Technical Support,Y,Y,72,0:04:21,4
CALL0042224,Becky,2022-08-26,14:02:23,Technical Support,Y,Y,93,0:07:53,4
CALL0042225,Stewart,2022-08-26,08:48:34,Contract related,Y,Y,15,0:05:31,5
CALL0042226,Joe,2022-08-26,16:37:18,Streaming,N,N,91,0:00:25,1
CALL0042227,Martha,2022-08-26,15:33:16,Streaming,Y,Y,86,0:06:42,3
CALL0042228,Diane,2022-08-26,09:55:46,Admin Support,Y,N,45,0:07:10,3
CALL0042229,Stewart,2022-08-26,13:57:57,Streaming,Y,N,85,0:02:06,2
CALL0042230,Stewart,2022-08-26,17:09:11,Contract related,Y,Y,65,0:09:16,4
CALL0042231,Jim,2022-08-26,18:24:09,Streaming,Y,Y,49,0:02:04,1
CALL0042232,Diane,2022-08-26,15:25:04,Streaming,N,N,111,0:00:30,1
CALL0042233,Diane,2022-08-26,20:14:15,Contract related,N,N,144,0:00:08,2
CALL0042234,Becky,2022-08-26,08:13:18,Contract related,Y,Y,42,0:03:00,2
CALL0042235,Diane,2022-08-26,08:06:30,Contract related,Y,N,51,0:07:50,3
CALL0042236,Becky,2022-08-26,11:15:30,Streaming,Y,Y,46,0:01:19,3
CALL0042237,Martha,2022-08-26,13:04:15,Admin Support,Y,Y,60,0:06:08,4
CALL0042238,Stewart,2022-08-26,16:15:33,Contract related,Y,Y,55,0:02:21,5
CALL0042239,Stewart,2022-08-26,08:09:36,Payment related,Y,Y,61,0:05:29,5
CALL0042240,Dan,2022-08-26,20:37:25,Payment related,Y,Y,16,0:07:35,5
CALL0042241,Diane,2022-08-26,09:21:51,Admin Support,Y,N,13,0:05:29,4
CALL0042242,Becky,2022-08-26,10:46:08,Technical Support,Y,Y,48,0:04:50,2
